,0
POP1,1
POLR2J,1
RAD54B,1
RADIL,1
PMCH,1
PLP2,1
RAPGEF4,1
PLEKHM1,1
PLD2,1
PLCB2,1
PLAUR,1
PKLR,1
PPP1R15B,1
R3HDM2,1
OR4F3,1
PPP1R42,1
PTK2,1
PTGES3L,1
PSMG3,1
PSMD9,1
PUF60,1
PRSS8,1
PRR7,1
PUS1,1
PROSER2,1
PROC,1
PRMT7,1
PRMT5,1
PYGM,1
QRFPR,1
PQLC1,1
PQBP1,1
QSOX1,1
PKD1,1
RASL11B,1
PIM3,1
PIF1,1
OVOL2,1
RNF26,1
OSGIN1,1
OR10S1,1
OR6C6,1
OR51E2,1
OR4L1,1
OR52W1,1
OR51D1,1
OR9A2,1
OR2Z1,1
OR10J3,1
RPL3L,1
OR9I1,1
OR2V2,1
OR4F21,1
OR4F16,1
P2RX6,1
P2RY2,1
PABPC1,1
PDZD9,1
PI15,1
PHLDA1,1
RCC1,1
PHC1,1
PFN1,1
RCE1,1
RECQL5,1
PDZD11,1
PABPN1L,1
PCSK2,1
PCED1B,1
RHOD,1
PCDH1,1
RIT1,1
PADI1,1
RNF185,1
LIG1,1
LHX9,1
LGALS4,1
FLYWCH2,1
FIS1,1
TMPRSS13,1
FGF22,1
FFAR4,1
TMPRSS7,1
TMUB1,1
TNFRSF10A,1
FBXO40,1
FBXL6,1
FBXL15,1
FBL,1
TNFRSF4,1
FAM65A,1
FAM213B,1
FAM212B,1
FAM212A,1
FAM20C,1
TMOD4,1
TMEM214,1
GPN3,1
FSCN2,1
GPAA1,1
GNA15,1
GMEB2,1
C6orf163,1
THOP1,1
GIPC2,1
GID8,1
CSHL1,1
TIMELESS,1
GEMIN6,1
GDF9,1
TMC4,1
TMEM101,1
TMEM102,1
GAL,1
GAB3,1
TMEM138,1
FAM166B,1
F11R,1
EXOSC2,1
EXD1,1
DUSP11,1
DTX3,1
DTNB,1
DRD2,1
TSSC4,1
DPP9,1
TSTA3,1
DPP3,1
DPM3,1
TTI2,1
DMWD,1
DMTN,1
TUBB6,1
DMBX1,1
DFFA,1
DENND2A,1
LOC100133267,1
DUSP28,1
DVL1,1
EDC4,1
ELL,1
EVX1,1
ESCO2,1
ERH,1
ERCC3,1
TREX2,1
TRMT11,1
TP53I11,1
EIF5A,1
EDEM2,1
EIF4A3,1
TRPM2,1
EIF2B5,1
EIF2B2,1
EIF2B1,1
TRPV2,1
EEPD1,1
GPHA2,1
GPR171,1
LASP1,1
SOX4,1
IRF3,1
IQGAP3,1
IPO4,1
SPATA22,1
IMPDH2,1
ILF3,1
SPC25,1
SPEF1,1
SPNS1,1
SPOCK2,1
IL17RE,1
SPSB4,1
SPTLC3,1
IGSF1,1
IGBP1,1
IFT140,1
SRP68,1
SP7,1
ITFG2,1
TEX22,1
KBTBD4,1
SLC9A3R2,1
LAMP3,1
LAMC3,1
C11orf73,1
SLK,1
KRT23,1
KRT1,1
SMARCC2,1
SNRNP40,1
SNTA1,1
KIF20A,1
KIF15,1
KIF11,1
KHDRBS2,1
KCTD5,1
KCNK6,1
KCNA10,1
SRPK3,1
ID3,1
ICT1,1
SSR2,1
HIGD1B,1
SV2A,1
HESX1,1
HDHD2,1
HDAC1,1
SYNDIG1L,1
HABP2,1
TAF5,1
TAF6,1
TAS2R39,1
GTF2IRD1,1
TCP11L1,1
GSG1,1
GSDMC,1
TCTN3,1
GPRC5C,1
TEX13A,1
HILPDA,1
HIPK4,1
HIRIP3,1
STRA13,1
IBA57,1
STARD6,1
HNRNPH1,1
STK11,1
STMN1,1
HIST2H2AC,1
HIST2H2AB,1
SUMF2,1
HIST1H1T,1
SURF6,1
SUV420H2,1
HIST1H2AG,1
HIST1H2AH,1
HIST1H2AB,1
HIST1H2AJ,1
HIST1H2AM,1
TTYH1,1
UBR2,1
UBXN11,1
SGK2,1
SHF,1
SIPA1L2,1
SLC16A11,1
SLC22A1,1
EPDR1,1
RRAGD,1
PWWP2A,1
SLC36A1,1
LOC100996696///PABPC4,1
HPN,1
SLCO1C1,1
TUSC1,1
NUP50-AS1,1
CCNYL1,1
SETD7,1
SMYD4,1
SNRNP200,1
SLC25A12,1
LOC285556,1
RASGRP4,1
SERPINA7,1
WNT5A,1
NOTUM,1
RPLP2,1
NDUFS1,1
F8A3///F8A2///F8A1,1
SAAL1,1
SAMD10,1
SBK1,1
ATG4D,1
SCAND1,1
CENPU,1
KLF12,1
TMEM266,1
FARSB,1
SELENBP1,1
SERGEF,1
SERPINA6,1
SPAG7,1
HOXA11-AS,1
ZXDB///ZXDA,1
TBL3,1
ZNF430,1
ZNF114,1
LOC101930476///LINC00476,1
TECTB,1
MX1,1
TEX38,1
WASIR2,1
MAGEE2,1
ZNF682,1
LINC01362,1
THOC3,1
TM4SF20,1
TMEM136,1
LINC01580,1
TMEM229A,1
CLEC11A,1
SLC34A1,1
TBPL1,1
TBCEL,1
SPRY1,1
LOC100506388,1
SQSTM1,1
HOXC10,1
TXNRD2,1
SREBF2,1
STAP2,1
MYLK4,1
PRB1,1
STOX2,1
LINC01533,1
STRA6,1
ARHGAP39,1
STX1B,1
EPHB3,1
SUDS3,1
SYVN1,1
COL6A6,1
TBCB,1
LOC105371763,1
HOGA1,1
RNPEP,1
NUF2,1
MZF1-AS1,1
ELP6,1
UGT1A3///UGT1A1///UGT1A9///UGT1A5///UGT1A8,1
P2RX3,1
KCTD3,1
PARPBP,1
KCMF1,1
HOXC11,1
CASC10,1
PCDH12,1
PDDC1,1
PDGFA,1
PDLIM7,1
PDXK,1
PDZK1,1
SNORA66///RPL5///SNORD21,1
GSTZ1,1
OAT,1
NUDT13,1
RNFT1,1
NDUFB10,1
STK25,1
TGIF2-C20orf24///C20orf24,1
MYO7B,1
NAT8,1
TNNT3,1
LOC101060373///NOMO3///NOMO2///NOMO1,1
C15orf38-AP3S2///AP3S2,1
NEK8,1
C1orf56,1
NHEJ1,1
LUC7L,1
NKAIN1,1
NKAP,1
NKX1-2,1
DYM,1
LOC101060817///GCSH,1
ECHDC2,1
PES1,1
KNL1,1
PGM5,1
C15orf40,1
EHD1,1
QSOX2,1
QTRT1,1
RAB33A,1
RAB3GAP2,1
LINC00959,1
GIGYF1,1
ACTR3C,1
NARS,1
LINC00116,1
RNF135,1
COL8A1,1
TMEM80,1
RGN,1
RIPK2,1
RLIM,1
RNF43,1
PYCR1,1
PTPN9,1
PSTPIP2,1
POFUT1,1
P2RY8,1
PHOSPHO2,1
PIGP,1
COLGALT2,1
PIR,1
PLAGL2,1
PLBD2,1
POLK,1
PRSS36,1
CFAP46,1
PPP1R13L,1
ST20,1
PPP2R3A,1
CARNMT1,1
PROKR2,1
TIGAR,1
XKR6,1
RNF152,1
SLC25A3,1
URGCP-MRPS24///MRPS24,1
BAK1,1
C7orf43,1
CMTM2,1
CAMP,1
FBXO10,1
CD5L,1
CTXN2///SLC24A5,1
DDIT3,1
CSRP3,1
TBC1D14,1
MIR4500HG,1
LOC101929819///LOC100133331///LOC100133182///LINC01001///LOC100132062///LOC729737///LINC01000///LINC01002,1
IL36G,1
IQSEC1,1
IRF5,1
NAPEPLD,1
HMGN2P46,1
ARMC7,1
SDHAP2///SDHAP1///LOC220729///SDHA,1
ST7-OT4,1
ZSCAN26,1
MID1,1
FAM8A1,1
SAR1A,1
HOXA10,1
AP4E1,1
SERPINE1,1
ACHE,1
WNT8B,1
SUV420H1,1
LINC00317,1
SMTNL2,1
ELAVL4,1
PCDHB4,1
ARHGDIA,1
ESYT2,1
DDX21,1
LRRC37A2,1
EGLN3,1
SFPQ,1
OLFML2A,1
OSM,1
LOC101060275///NPIPA5///NPIPB5///NPIPB11///LOC613037///NPIPB4///NPIPB3,1
EVI5L,1
TREML2,1
MIPOL1,1
TTYH3,1
DAZAP1,1
EIF4G2,1
MCTP1,1
C15orf39,1
C10orf128,1
LOC101929964///LINC01184,1
LOC101928954,1
SH3KBP1///ND3,1
C21orf62,1
SRPK1,1
SULT2A1,1
C6orf141,1
TMEM182,1
EP300,1
ZNF681,1
DAXX,1
PGAM1,1
LOC440982///ZIC1,1
PIK3R6,1
NOS1,1
ZFP3,1
PTAFR,1
AP1AR,1
RPS13,1
TLE3,1
SERPINB8,1
SIGLEC9,1
ERICH1-AS1,1
STARD3NL,1
BPTF,1
H2AFY,1
ZNF747,1
TMEM131,1
PSMC2,1
SLA2,1
LOC401021///HOXD4///HOXD3,1
TTF2,1
TUBB2A,1
TUBB4B,1
LINC01138,1
CNTNAP3P2,1
SOCS2-AS1,1
TXNRD3,1
TYSND1,1
UGDH,1
UGT2B7,1
UNC45A,1
OR2A4,1
UTP14C,1
UVRAG,1
VSIG10,1
LOC100506675,1
WDR70,1
LOC100129973,1
KBTBD11,1
NRD1,1
C9orf85,1
SLC25A51,1
CNGA4,1
TMEM62,1
RLN1,1
OCM2,1
FLJ45513,1
TOX,1
ITPRIPL1,1
MAS1,1
IL19,1
CHN2,1
LOC646268,1
LOC105374989,1
TRAPPC2L,1
FBXO4,1
TRIP12,1
SIGLEC7,1
WDR92,1
FRMPD1,1
MIATNB,1
ZBTB26,1
CD99L2,1
LOC102725315///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P,1
MIR6727///CPSF3L,1
BCL2L2,1
LOC102724275,1
CCL2,1
CREB3L2,1
DDX19B,1
DENND6A,1
KLC2,1
THAP7,1
SFXN4,1
LOC101929497,1
HIST2H3A,1
ZNF490,1
HMG20A,1
MRPL49,1
AHCTF1,1
RNASEH1,1
TMEM115,1
ZNF707,1
ZNF354B,1
HIST1H3E,1
ZNF446,1
ZNF467,1
ZNF566,1
HOXB2,1
ZNF7,1
C22orf46,1
MRPL36,1
ZMYND19,1
LOC101930370,1
ACOT11,1
MIR6758///MARS,1
ZSWIM3,1
A2M,1
NADSYN1,1
GUCY2D,1
PDP2,1
PRRX1,1
SLC9C2,1
C2orf54,1
C19orf60,1
KIAA0040,1
C8orf76,1
AARS,1
ABCC2,1
CLPB,1
ADAM32,1
OR51E1,1
SYCP2L,1
LOC284014,1
AGXT2,1
SPAG11A///SPAG11B,1
AMACR,1
CTSL,1
ANAPC2,1
ANGPTL1,1
C11orf86,1
ZIC3,1
SLC16A12,1
YPEL4,1
TOR1A,1
HCN3,1
SNCAIP,1
SP6,1
SPIN4,1
SVOPL,1
SYNPO2L,1
BTAF1,1
THRA,1
THSD7B,1
TMEM89,1
COL2A1,1
THOC5,1
TPH2,1
ADCY4,1
SERTM1,1
USP36,1
ANKRD29,1
MFAP4,1
ANKRD37,1
WASF3,1
BCL2L14,1
C7orf73,1
FAM53B-AS1,1
SYCE2,1
BMP1,1
C7orf49,1
BRD8,1
C8G,1
HMBS,1
CAMK2N2,1
JAGN1,1
ADAM6,1
CCDC157,1
TRIB1,1
CCDC68,1
ANKHD1,1
ABHD14A-ACY1///ACY1,1
BCAP31,1
RDH16,1
BACE1,1
VRTN,1
CPTP,1
ARFGEF2,1
NCK1-AS1,1
TACO1,1
LOC100996756,1
COMMD9,1
PEX11G,1
ANKS1B,1
ATRIP,1
ATIC,1
ATL2,1
ATOX1,1
ATP1A1,1
ELOVL6,1
ATP1B1,1
ATP9A,1
STK4,1
KIAA0100,1
CCT7,1
TMEM27,1
ANGPTL4,1
NUDT5,1
ZDHHC4,1
KIAA1614,1
CALML3,1
D21S2088E,1
CCDC175,1
CCDC8,1
CCKAR,1
AQP3,1
CHST12,1
EXD3,1
COL19A1,1
CRISPLD1,1
ALG3,1
ZNF346,1
CYR61,1
LOC285902///ZNF479///ZNF273,1
AGTR2,1
SCP2D1,1
AGL,1
SPOP,1
UQCC2,1
USP19,1
VGLL3,1
WIF1,1
ZDBF2,1
DCTN1,1
ZFC3H1,1
RGS5,1
ZKSCAN3,1
C11orf97,1
CUL2,1
C14orf37,1
NCSTN,1
KIAA1024L,1
ABCB10,1
BAG1,1
IFT43,1
DBX2,1
KIF1C,1
TUBAL3,1
PHOSPHO2-KLHL23,1
LDB1,1
DBIL5P2,1
MIIP,1
MUT,1
NRK,1
OPN4,1
PABPC4L,1
PSD4,1
PDZRN4,1
SGSM3,1
HMGXB4,1
POLG2,1
ATP5J2-PTCD1,1
PTGER2,1
PTPN20B,1
FCER1A,1
KLF7,1
KLF17,1
ZNF703,1
DIAPH2,1
ELMSAN1,1
F2,1
FANCC,1
FGL1,1
CEACAM5,1
FNDC7,1
ERGIC3,1
GMNN,1
KCTD7,1
NOP14-AS1,1
HHAT,1
LOC283075,1
HIST1H2BJ,1
WDR59,1
KCTD4,1
DCHS2,1
CCNB2,1
GMIP,1
ZFP82,1
GSS,1
GUCA2A,1
GUK1,1
HAUS1,1
ACOT1///ACOT2,1
HDGFRP2,1
SH3RF3,1
HEXDC,1
NAA60,1
NRP1,1
HHIPL2,1
HIST2H2AA4,1
HIST2H2AA3,1
HMCN1,1
ERICH1,1
SLC11A2,1
ZSCAN5A,1
HSD3B2,1
GSTCD,1
LOC153546,1
MIR6890///QARS,1
GPR89A,1
FAM89A,1
FAM96B,1
FASN,1
FGD1,1
FGF21,1
TRMT61B,1
FNTB,1
FRMD6,1
GARS,1
FBN2,1
HSD11B1L,1
KIF9,1
GLYCTK,1
UBR4,1
HTATSF1P2,1
GPR39,1
ALDH4A1,1
HSF2BP,1
HSP90AB1,1
LOC102723996,1
INSC,1
MAGI3,1
COPS5,1
MARVELD1,1
FSBP///RAD54B,1
MCM8,1
FARP2,1
MEPCE,1
METTL10,1
METTL16,1
METTL7B,1
FLVCR1,1
SMOC1,1
MMGT1,1
BOLA1,1
LOC101927943,1
MRPL54,1
MSTO1,1
ZNF658,1
MAB21L3,1
LYRM9,1
KLHDC8A,1
NUSAP1,1
INTS2,1
KDR,1
RFX3,1
KIF16B,1
TMEM33,1
KIF26B,1
KRTCAP2,1
LRRC27,1
SLC39A2,1
NAXE,1
LCMT1,1
LEF1,1
CCDC69,1
LOC105369705,1
LOC102724984///KIAA2013,1
PDZRN3-AS1,1
FAM195B,1
CDK4,1
PLEKHA7,1
CSNK1E,1
CTC1,1
CTNNAL1,1
CYB5B,1
CYP2C18,1
CYP7A1,1
KIAA0319,1
ZNF267,1
C9orf152,1
ZDHHC7,1
DBR1,1
GYPC,1
HDAC5,1
MKL2,1
UTP6,1
ENTPD1-AS1,1
PET100,1
CRY1,1
CRTC2,1
B4GALT3,1
COMTD1,1
SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A,1
RPS27A,1
DTNBP1,1
CENPO,1
COG2,1
CEP192,1
CEP55,1
CETN3,1
CDC26,1
CHD1L,1
LOC101927516,1
CHID1,1
IRS2,1
CHRNA2,1
MYOCD,1
CNTROB,1
COMMD4,1
DNAH1,1
DNAJB2,1
MED7,1
RANBP1,1
ENTPD5,1
EPS8L3,1
ERCC6L,1
ERO1L,1
LINC01137,1
EXOSC10,1
EXPH5,1
SNRNP70,1
USP6NL,1
PCNX1,1
F8A2,1
F8A1,1
F8A3,1
FLVCR2,1
FABP12,1
FADS6,1
FAM120B,1
EML5,1
CHFR,1
ZNF226,1
DUSP1,1
CTNNBIP1,1
C3orf18,1
PREP,1
PRELID3B,1
DUOX1,1
DUOXA1,1
UBC,1
LINC01587,1
TCEANC,1
DVL2,1
ARNT2,1
E2F8,1
RILPL1///SNRNP35,1
SLC16A5,1
USH1C,1
EGFL8,1
HMGCS2,1
DPY30///MEMO1,1
JMJD6,1
RNF103-CHMP3///CHMP3///RNF103,1
PFN3,1
UBR3,1
PGC,1
PHOX2B,1
SPATA31E1,1
GALNT7,1
C17orf100,1
C1orf234,1
C18orf54,1
VCPKMT,1
C11orf95,1
IGFBP1,1
SCRIB,1
MYO5B,1
ZNF836,1
IL36B,1
PKDREJ,1
STK3,1
C8orf37,1
C2orf69,1
RBFOX2,1
LINC01511,1
C6orf203,1
PLCB3,1
ARFGEF3,1
RP11-402G3.3,1
LOC100132077,1
KIAA1143,1
PSPN,1
ZNHIT2,1
PDE6G,1
SH2B2,1
ERO1A,1
DACT3,1
MYL6,1
LYPD8,1
HSPA13,1
CDK17,1
MYO16,1
AGBL4,1
HGD,1
AFM,1
ECI2,1
PPP1R7,1
TSNAX,1
PMS2P8,1
SLC25A35,1
NOBOX,1
NT5DC2,1
HSD17B3,1
ACKR2,1
SHISA3,1
HTR1F,1
ABHD16A,1
TTTY2B///TTTY2,1
OLAH,1
PARD6A,1
C1orf116,1
ZDHHC21,1
CCL3L3///CCL3L1///CCL3,1
PBX4,1
PARP8,1
IER5L,1
IL12B,1
SYTL5,1
ZNF771,1
S100A3,1
KRT13,1
PLCL2,1
PHF19,1
PPAN,1
IFT57,1
EIF4EBP2,1
NR2E1,1
SNAI3,1
SPRR3,1
NARFL,1
LIPC,1
SLC25A20,1
TCEAL7,1
MTFR2,1
TMEM246,1
JMJD8,1
MRPS7,1
LLGL2,1
FBXL20,1
MAB21L1,1
TRA2A,1
ASTN1,1
DDX17,1
PDE8B,1
SIDT2,1
SMC1A,1
FAM110C,1
HAPLN4,1
NDEL1,1
MARCKS,1
RBBP8,1
HDGFRP3,1
RALGAPB,1
TBL1X,1
GTF2H5,1
OGG1,1
JSRP1,1
COPS3,1
TTR,1
TTLL9,1
NORAD,1
KCNH4,1
BRINP2,1
KLHL35,1
COMT,1
TRIL,1
RHOH,1
RIBC2,1
FAXC,1
SNURF///SNRPN,1
SAG,1
SDF2,1
TASP1,1
TAF7,1
UTP11,1
STARD9,1
KCNN1,1
HOXD13,1
SBDS,1
SLC24A3,1
SLC27A1,1
KIRREL3,1
SLC5A12,1
AICDA,1
MRPS17,1
ZMAT2,1
TCHP,1
GPR137C,1
CDKL1,1
RNF40,1
THAP3,1
HAO2,1
HES2,1
NEDD9,1
CDH6,1
MET,1
VGF,1
CDC6,1
AGK,1
FUT7,1
CD46,1
GCNT3,1
NRAV,1
CCSER1,1
LOC728554///THOC3,1
ARL8B,1
CCL1,1
DNAL1,1
CCDC94,1
HCN4,1
CCDC64,1
CCDC38,1
BTBD7,1
SYNDIG1,1
GRPR,1
GTF2A1L,1
CCDC169,1
TMEM35A,1
FGF3,1
FAM83H,1
BRCC3,1
GSX2,1
CPNE9,1
PPIL1,1
ITPA,1
CYP21A2,1
HUNK,1
ZNF254,1
PRSS3,1
SNAPC3,1
DLX3,1
EEFSEC,1
ENKD1,1
MYCBP2,1
COL4A4,1
GAS2L3,1
MIR4657///PURB,1
ZBTB37,1
ENTPD7,1
CTDSP2,1
CLDN3,1
FNDC9,1
CLDN19,1
HAAO,1
CLDN14,1
CLCNKB,1
FEM1B,1
CENPC,1
LOC102724364///SEC22B,1
CDK20,1
SLITRK4,1
ZNF786,1
RAC3,1
SRP54,1
KLC4,1
KRT12,1
LOC101930405///IGHG1,1
CAMK1G,1
LAMTOR4,1
MAP2K6,1
ZNF544,1
CMAS,1
STEAP1,1
ANKRD42,1
ANKRD33,1
MATN4,1
KCNG1,1
RTN4RL2,1
LRR1,1
MIF4GD,1
ABTB2,1
ANAPC10,1
SOSTDC1,1
ALX4,1
SNX11,1
LOC101929219///LOC100505650///C1orf186,1
TFDP2,1
ALOX12,1
PET117///KAT14,1
MPZ,1
TAF13,1
SLC5A6,1
C4orf32,1
GNG13,1
CHIC1,1
ARID3B,1
ARL13A,1
PIGX,1
CCDC150,1
CNRIP1,1
HES3,1
CCNH,1
NRG3,1
CACNG4,1
CDKL5,1
PRICKLE1,1
HMX2,1
HOXB7,1
LHPP,1
ICAM4,1
GABRB2,1
KLC1,1
WRNIP1,1
MORC2-AS1,1
PI4KAP1///PI4KAP2///PI4KA,1
BHLHE22,1
FBXO16,1
BYSL,1
BFSP2,1
BCAS3,1
SGK494,1
TFB2M,1
B3GAT1,1
ITGB6,1
RPEL1///RPE,1
KLHL14,1
ATP7B,1
TMEM150B,1
LRIG2,1
TRAPPC9,1
SYT6,1
OLFM3,1
SNRPE,1
DLX6,1
UQCRH,1
PDCD2L,1
PDIA4,1
CENPBD1,1
SUCLA2,1
POLE3,1
CFL2,1
TBX19,1
WDR83OS,1
TAF4B,1
SPIN2B///SPIN2A,1
C1orf115,1
AKAP8L,1
ORMDL3,1
GGT7,1
FAM71E1,1
ACP6,1
ACSF2,1
PNMA1,1
PITPNB,1
SPATA2,1
SERPINF1,1
AMZ2P1,1
LIPT1,1
SMARCA1,1
NME6,1
LOC730268///ANAPC1,1
NWD2,1
UBE2D2,1
TMEM200C,1
NEDD4L,1
TRPV6,1
SPRYD7,1
POLR2C,1
CYB561,1
NIN,1
NMUR1,1
NOP9,1
IGF1,1
PPAPDC3,1
RILP,1
NPVF,1
RFTN1,1
RNASEK,1
ELP2,1
TRAPPC3,1
NR1H2,1
CDC42EP4,1
LOC646241,1
LOC728099,1
TMEFF1,1
TGM5,1
FBXW9,1
TSPYL5,1
COPS8,1
LINC00299,1
STX10,1
NR1I3,1
NRTN,1
TMEM258,1
FAM163A,1
NAB2,1
SIRT2,1
SLC22A5,1
RIMBP3C,1
RGS11,1
ANKRD45,1
MRPL46,1
LANCL2,1
ND1,1
ANO5,1
STS,1
LY86-AS1,1
PSMC3,1
GPR27,1
ENC1,1
PROX2,1
GALNTL5,1
PPP1R32,1
ARHGAP32,1
MS4A2,1
POU5F1,1
POU3F4,1
POU3F2,1
DLX1,1
MRPL10,1
PLEKHH3,1
ARHGEF28,1
RAB11FIP1,1
ATG16L1,1
ZNF542P,1
LOC100507165,1
SLC10A4,1
NUS1P3,1
RIMBP3,1
MYO1A,1
RIMBP3B,1
PI4KA,1
PCNX2,1
LINC00936,1
OR2G6,1
SLC5A2,1
OR2T1,1
LOC780529,1
NME2,1
SAA2-SAA4///SAA4,1
TMEM177,1
SKIDA1,1
ANKRD34C,1
ALDH5A1,1
MAGEF1,1
MYT1L,1
SMARCA2,1
GTPBP8,1
OTOG,1
SCLT1,1
LRRC2,1
RTN4R,1
RPA3,1
P2RY4,1
ND2,1
NLN,1
PAK7,1
AMHR2,1
HTR7P1,1
RPAP1,1
CRYBB2P1///CRYBB2,1
NUDT8,1
NDUFC2,1
ST3GAL3,1
ADA,1
AZIN2,1
COL24A1,1
MAML3,1
PCDHA5,1
ADAT1,1
TTC19,1
RHBDD2,1
PLEC,1
METTL21A,1
UBE2E3,1
MAPK4,1
C5orf15,1
TBR1,1
LZTS1,1
PRKCI,1
LFNG,1
C20orf24,1
MARCO,1
CDIPT,1
PLXDC2,1
CACNA1S,1
MFRP,1
RNF41,1
NAP1L3,1
TMEM185A,1
ATP2A1,1
MAD2L1BP,1
CCBL1,1
TMEM59L,1
GABARAPL3///GABARAPL1,1
XAB2,1
USP2,1
WDR4,1
VPS9D1,1
TMEM183A,1
FLOT2,1
FBXW8,1
PAK4,1
LRIT1,1
ATG10,1
TMEM121,1
SNX3,1
LRRC56,1
CHCHD2,1
CACNA1G,1
MARCH4,1
TRAPPC5,1
EXOC1,1
MAD1L1,1
DCAF15,1
C9orf40,1
ACSF3,1
ARID4B///RBM34,1
TRIM60,1
LOC284578,1
TUBG2,1
ACBD5,1
DMC1,1
LOC100653005,1
DLX6-AS1,1
UFC1,1
MAK,1
UGGT2,1
KANSL1L,1
CDC40,1
COL4A2,1
N4BP3,1
ITGB1BP2,1
KXD1,1
HIST1H2BH,1
LOC100294033///TCAF1,1
NEU3,1
NEURL4,1
PEMT,1
UBR1,1
CACNA2D3,1
ZDHHC8,1
ZNF75D,1
DNALI1,1
RAB35,1
WDR47,1
LYAR,1
CPNE6,1
HTR5A,1
SLC29A1,1
LSMEM1,1
NDFIP2,1
RSPH3,1
MAK16,1
TSR3,1
YWHAG,1
MRPL14,1
DCDC2,1
ELF2,1
LOC100996542///GRM7,1
NDUFAF6,1
NAALADL1,1
HYKK,1
COMMD2,1
THY1,1
LINC00889,1
POR,1
C19orf57,1
ZRSR2,1
DIABLO,1
LOC101926951///PCDH20,1
MTHFSD,1
HCG11,1
AMZ1,1
FKBP3,1
CNTN4,1
LINC00672,1
ZNF668,1
EFNA1,1
CTPS1,1
ARR3,1
FAHD2A,1
PMS2P3,1
PMS2P1,1
ZNF436,1
ABCD4,1
NOV,1
MROH7,1
FOXRED1,1
OTUD5,1
CLCC1,1
ABCC12,1
MTNR1B,1
MYF6,1
CRB1,1
TPM1,1
VSTM2A-OT1///VSTM2A,1
NXNL2,1
APBB3,1
OSCAR,1
AP4B1,1
OPN1SW,1
CTSW,1
LRRD1///CYP51A1,1
MTFR1,1
OR13J1,1
OR6A2,1
ODF4,1
UBXN10,1
UFSP1,1
MAGT1,1
ALDH3A1,1
NUDT17,1
NANOG,1
NPHS2,1
NPC1L1,1
UBE3C,1
UTF1,1
AKR7A3,1
MIR21///VMP1,1
LOC646762,1
MEAF6,1
KCNF1,1
YTHDC2,1
VGLL1,1
NCCRP1,1
AP2M1,1
CYP11A1,1
TUFT1,1
ARRDC5,1
OXGR1,1
PTHLH,1
PLA2G2C,1
ASIC4,1
PIWIL1,1
PINK1,1
LMAN1,1
TTC26,1
BCL2L13,1
CREB3L4,1
CCDC14,1
KIAA1549,1
PHF7,1
SCG5,1
GABPB2,1
CELF2,1
YPEL1,1
PHF24,1
CRYBA1,1
PDCD1LG2,1
SLC26A4-AS1,1
TTC28-AS1,1
ST6GAL2,1
KCNA2,1
KIAA1211L,1
NRSN1,1
CRYBB3,1
SLC32A1,1
C12orf66,1
TTLL4,1
SYNGR3,1
MAPK1IP1L,1
ZNF136,1
PLAC1,1
LYSMD1,1
MBD3L2,1
DBNL,1
ZCCHC3,1
NAA16,1
MBD3L3,1
POLR2K,1
MBD3L4,1
C2orf88,1
AKAP13,1
MBD3L5,1
FBXO9,1
ZDHHC1,1
ACOT12,1
MICU3,1
TESPA1,1
NAALADL2,1
LYPD4,1
SERINC3,1
FRY,1
NELL1,1
ZNF541,1
ZFP57,1
LMX1B,1
ABHD14B,1
LMTK3,1
TIMM50,1
AZIN1,1
HNRNPUL2-BSCL2///BSCL2,1
CD81-AS1,1
ZIC5,1
KIAA1107,1
ZC2HC1C,1
LOC729458,1
RAD51C,1
ADRB1,1
CEP126,1
MYO3B,1
CYP3A4,1
CDH18,1
MOAP1,1
MUC5AC,1
TMEM14B,1
MRPL21,1
MPL,1
NUDT4P1///NUDT4P2///NUDT4,1
WRN,1
MOSPD3,1
CYP4A22,1
MPZL1,1
MMP8,1
TIGD7,1
RUNDC1,1
BASP1,1
ADAMTS7,1
XKR5,1
DAP3,1
MEX3B,1
NME5,1
CXorf40B///CXorf40A,1
ZBTB7B,1
ZC2HC1B,1
MC2R,1
DSTNP2,1
PLA2G2F,1
PLEKHA4,1
FGF13,1
CEP290,1
SPATC1,1
WDR5,1
RSPH1,1
CDH23,1
KCNRG///TRIM13,1
RS1,1
PDK4,1
C16orf72,1
SPATS1,1
MIR637///DAPK3,1
ADGRB2,1
RPS6KB2,1
SMUG1,1
RPS18,1
OPN3,1
RHBDL1,1
SSC5D,1
SSH3,1
SPATA7,1
RPRD1B,1
HSDL2,1
ST7,1
LOC101929356///ARL5A,1
STK38,1
LOC100130219,1
KLF8,1
CHRNA4,1
CHRNE,1
TPM3,1
RLTPR,1
DGCR9,1
NOVA1,1
SPATA9,1
SOX13,1
AGGF1,1
SLC35D3,1
CCDC166,1
FAM98B,1
SLC6A3,1
SLC23A1,1
SLC22A12,1
SLC18A1,1
LOC101930361///LOC101929970///CHRFAM7A///CHRNA7,1
SLC9A2,1
SLC17A3,1
SLC9A5,1
SHISA6,1
SH3GL2,1
PHB,1
BTF3P12,1
PI16,1
CAPN3,1
CCDC17,1
LDHC,1
SLX1A,1
CALY,1
SLX1B,1
INHBA-AS1,1
SMEK2,1
GSTA4,1
SNW1,1
S100G,1
RWDD2A,1
GUF1,1
RFXANK,1
CPSF3,1
RNF24,1
PRSS46,1
EMC8,1
STXBP6,1
FHOD3,1
BCL2L10,1
SFSWAP,1
